Date,Seasonal Factors,Weather,Public Holidays,Doctors,Nurses,Patients,Emergency Cases,ICU Admissions,Discharge Count,Available Beds
2005-04-08,Summer,Heatwave,0,75,229,288,56,24,246,458
2005-04-09,Summer,Sunny,0,76,219,332,42,21,287,455
2005-04-10,Summer,Sunny,0,81,209,276,54,25,240,464
2005-04-11,Summer,Sunny,0,85,230,339,61,25,264,425
2005-04-12,Summer,Heatwave,0,75,195,291,36,19,227,436
2005-04-13,Summer,Sunny,1,77,187,291,52,25,212,421
2005-04-14,Summer,Sunny,0,76,192,286,30,20,244,458
2005-04-15,Summer,Sunny,0,67,184,301,46,26,255,454
2005-04-16,Summer,Sunny,1,80,201,351,47,30,252,401
2005-04-17,Summer,Heatwave,1,84,204,339,48,29,238,399
2005-04-18,Summer,Heatwave,1,85,203,321,47,29,285,464
2005-04-19,Summer,Heatwave,0,75,199,331,49,30,232,401
2005-04-20,Summer,Sunny,0,73,201,252,41,20,208,456
2005-04-21,Summer,Heatwave,0,80,226,306,51,29,241,435
2005-04-22,Summer,Sunny,0,84,209,307,60,15,262,455
2005-04-23,Summer,Sunny,0,80,213,308,54,29,221,413
2005-04-24,Summer,Sunny,0,81,202,259,43,14,216,457
2005-04-25,Summer,Sunny,1,85,175,294,40,17,241,447
2005-04-26,Summer,Heatwave,0,76,172,295,32,26,256,461
2005-04-27,Summer,Heatwave,0,78,231,327,34,22,262,435
2005-04-28,Summer,Heatwave,0,88,192,347,51,24,293,446
2005-04-29,Summer,Sunny,0,79,190,283,47,17,222,439
2005-04-30,Summer,Sunny,0,73,203,267,44,16,239,472
2005-05-01,Summer,Sunny,0,76,208,320,62,17,259,439
2005-05-02,Summer,Sunny,0,75,210,365,50,21,310,445
2005-05-03,Summer,Sunny,0,81,226,327,53,25,234,407
2005-05-04,Summer,Sunny,0,75,222,281,53,23,222,441
2005-05-05,Summer,Sunny,0,81,187,371,52,32,264,393
2005-05-06,Summer,Sunny,0,76,214,317,46,21,229,412
2005-05-07,Summer,Heatwave,0,69,194,280,53,26,224,444
2005-05-08,Summer,Cloudy,0,81,197,348,53,23,268,420
2005-05-09,Summer,Cloudy,0,80,183,278,50,15,220,442
2005-05-10,Summer,Heatwave,0,82,174,284,54,27,226,442
2005-05-11,Summer,Sunny,0,76,199,318,49,24,232,414
2005-05-12,Summer,Heatwave,0,76,185,299,33,29,231,432
2005-05-13,Summer,Heatwave,0,82,213,300,54,20,261,461
2005-05-14,Summer,Sunny,1,87,195,320,58,28,278,458
2005-05-15,Summer,Sunny,0,80,204,327,36,18,260,433
2005-05-16,Summer,Heatwave,0,82,220,241,37,22,204,463
2005-05-17,Summer,Sunny,0,78,177,307,45,17,261,454
2005-05-18,Summer,Sunny,0,72,189,292,53,15,206,414
2005-05-19,Summer,Sunny,0,84,202,281,35,15,231,450
2005-05-20,Summer,Sunny,0,84,204,281,40,21,241,460
2005-05-21,Summer,Sunny,0,83,216,234,37,15,191,457
2005-05-22,Summer,Sunny,0,79,213,280,42,27,226,446
2005-05-23,Summer,Sunny,0,82,201,332,64,30,267,435
2005-05-24,Summer,Sunny,0,84,204,320,62,28,256,436
2005-05-25,Summer,Heatwave,0,88,204,295,31,26,252,457
2005-05-26,Summer,Sunny,0,84,177,264,34,24,218,454
2005-05-27,Summer,Sunny,0,80,197,320,32,29,237,417
2005-05-28,Summer,Sunny,0,73,203,332,47,32,261,429
2005-05-29,Summer,Cloudy,0,80,206,325,54,31,261,436
2005-05-30,Summer,Sunny,0,81,186,275,40,17,215,440
2005-05-31,Summer,Sunny,0,83,180,278,29,16,207,429
2005-06-01,Monsoon,Cloudy,0,86,196,401,47,32,290,389
2005-06-02,Monsoon,Cloudy,0,79,229,329,38,18,238,409
2005-06-03,Monsoon,Rainy,1,90,187,391,59,23,296,405
2005-06-04,Monsoon,Cloudy,0,71,217,315,52,27,245,430
2005-06-05,Monsoon,Rainy,0,82,223,352,46,29,294,442
2005-06-06,Monsoon,Rainy,0,76,200,374,42,30,335,461
2005-06-07,Monsoon,Rainy,0,70,189,359,64,35,315,456
2005-06-08,Monsoon,Rainy,0,78,207,373,69,31,321,448
2005-06-09,Monsoon,Storm,0,72,202,329,41,23,283,454
2005-06-10,Monsoon,Rainy,0,79,187,339,48,21,277,438
2005-06-11,Monsoon,Rainy,0,80,190,372,40,24,279,407
2005-06-12,Monsoon,Storm,0,85,206,377,46,24,299,422
2005-06-13,Monsoon,Cloudy,0,72,214,365,64,18,265,400
2005-06-14,Monsoon,Rainy,0,84,195,383,52,24,311,428
2005-06-15,Monsoon,Storm,1,80,198,338,54,31,238,400
2005-06-16,Monsoon,Rainy,0,85,210,348,67,30,256,408
2005-06-17,Monsoon,Cloudy,0,77,197,405,69,32,341,436
2005-06-18,Monsoon,Storm,0,73,195,392,56,37,296,404
2005-06-19,Monsoon,Cloudy,0,73,188,375,51,23,293,418
2005-06-20,Monsoon,Rainy,0,73,188,356,42,28,308,452
2005-06-21,Monsoon,Rainy,0,82,240,385,67,19,272,387
2005-06-22,Monsoon,Rainy,0,87,197,370,41,35,260,390
2005-06-23,Monsoon,Rainy,0,77,220,322,34,23,240,418
2005-06-24,Monsoon,Rainy,0,83,225,384,42,22,321,437
2005-06-25,Monsoon,Cloudy,0,72,197,338,42,20,252,414
2005-06-26,Monsoon,Rainy,0,80,205,378,61,34,329,451
2005-06-27,Monsoon,Rainy,0,83,201,319,59,17,245,426
2005-06-28,Monsoon,Cloudy,0,72,175,399,79,38,301,402
2005-06-29,Monsoon,Rainy,0,78,176,353,61,24,263,410
2005-06-30,Monsoon,Cloudy,0,83,200,332,38,20,270,438
2005-07-01,Monsoon,Rainy,0,65,193,342,43,22,297,455
2005-07-02,Monsoon,Rainy,0,86,228,351,39,24,274,423
2005-07-03,Monsoon,Rainy,0,81,196,359,40,27,269,410
2005-07-04,Monsoon,Rainy,0,83,229,392,61,31,307,415
2005-07-05,Monsoon,Cloudy,1,77,192,381,72,27,335,454
2005-07-06,Monsoon,Rainy,0,71,228,305,51,22,233,428
2005-07-07,Monsoon,Rainy,0,82,207,329,59,21,273,444
2005-07-08,Monsoon,Rainy,0,79,208,428,64,29,327,399
2005-07-09,Monsoon,Rainy,0,80,192,363,53,26,303,440
2005-07-10,Monsoon,Cloudy,0,85,208,383,74,30,335,452
2005-07-11,Monsoon,Rainy,1,83,225,372,64,21,304,432
2005-07-12,Monsoon,Storm,0,89,197,334,48,29,297,463
2005-07-13,Monsoon,Cloudy,0,80,194,347,46,29,284,437
2005-07-14,Monsoon,Rainy,0,76,196,363,39,23,324,461
2005-07-15,Monsoon,Cloudy,0,79,224,348,63,25,293,445
2005-07-16,Monsoon,Rainy,0,82,212,407,47,39,338,431
2005-07-17,Monsoon,Rainy,0,85,221,344,52,17,297,453
2005-07-18,Monsoon,Rainy,0,72,204,333,54,30,233,400
2005-07-19,Monsoon,Storm,0,80,200,380,66,28,285,405
2005-07-20,Monsoon,Cloudy,0,88,206,383,41,31,284,401
2005-07-21,Monsoon,Rainy,0,78,216,360,36,30,259,399
2005-07-22,Monsoon,Storm,0,84,196,344,58,25,305,461
2005-07-23,Monsoon,Rainy,0,82,220,312,45,18,226,414
2005-07-24,Monsoon,Rainy,0,84,205,390,46,37,293,403
2005-07-25,Monsoon,Rainy,0,75,163,381,75,33,292,411
2005-07-26,Monsoon,Cloudy,0,75,213,349,62,27,287,438
2005-07-27,Monsoon,Storm,1,80,180,381,60,27,325,444
2005-07-28,Monsoon,Rainy,0,72,212,354,60,26,290,436
2005-07-29,Monsoon,Rainy,0,78,213,400,46,36,339,439
2005-07-30,Monsoon,Rainy,1,81,204,354,69,17,276,422
2005-07-31,Monsoon,Rainy,0,88,208,344,68,32,309,465
2005-08-01,Monsoon,Rainy,0,82,216,342,56,17,251,409
2005-08-02,Monsoon,Cloudy,0,83,192,367,61,29,286,419
2005-08-03,Monsoon,Rainy,0,85,211,361,61,24,312,451
2005-08-04,Monsoon,Rainy,0,75,217,365,60,30,273,408
2005-08-05,Monsoon,Rainy,0,79,226,337,48,18,286,449
2005-08-06,Monsoon,Cloudy,0,92,183,397,61,30,306,409
2005-08-07,Monsoon,Storm,0,79,206,348,44,32,255,407
2005-08-08,Monsoon,Rainy,0,85,185,389,56,29,303,414
2005-08-09,Monsoon,Storm,1,84,184,458,65,24,392,434
2005-08-10,Monsoon,Rainy,0,72,205,338,43,17,244,406
2005-08-11,Monsoon,Rainy,0,81,201,368,65,29,295,427
2005-08-12,Monsoon,Rainy,0,80,217,356,50,19,301,445
2005-08-13,Monsoon,Rainy,0,81,194,410,63,21,348,438
2005-08-14,Monsoon,Rainy,0,76,197,352,40,25,273,421
2005-08-15,Monsoon,Cloudy,0,74,203,366,53,22,290,424
2005-08-16,Monsoon,Cloudy,1,77,187,385,67,23,335,450
2005-08-17,Monsoon,Storm,0,79,189,357,51,26,264,407
2005-08-18,Monsoon,Rainy,0,85,216,378,58,24,339,461
2005-08-19,Monsoon,Rainy,0,89,191,362,61,22,283,421
2005-08-20,Monsoon,Storm,0,86,217,372,51,28,280,408
2005-08-21,Monsoon,Rainy,0,84,209,365,49,23,255,390
2005-08-22,Monsoon,Rainy,0,74,176,344,37,18,249,405
2005-08-23,Monsoon,Rainy,0,77,207,353,55,29,300,447
2005-08-24,Monsoon,Cloudy,0,81,207,373,63,29,309,436
2005-08-25,Monsoon,Rainy,0,76,206,373,58,22,279,406
2005-08-26,Monsoon,Rainy,0,82,197,391,50,30,346,455
2005-08-27,Monsoon,Cloudy,0,83,185,406,51,39,352,446
2005-08-28,Monsoon,Rainy,0,82,220,346,40,33,260,414
2005-08-29,Monsoon,Rainy,0,85,198,363,38,27,278,415
2005-08-30,Monsoon,Rainy,0,75,186,355,50,19,261,406
2005-08-31,Monsoon,Rainy,0,84,206,332,38,24,275,443
2005-09-01,Post Monsoon,Sunny,0,76,188,334,56,17,280,446
2005-09-02,Post Monsoon,Sunny,0,75,185,339,66,23,264,425
2005-09-03,Post Monsoon,Cloudy,0,82,194,293,31,27,248,455
2005-09-04,Post Monsoon,Humid,0,86,190,310,58,22,278,468
2005-09-05,Post Monsoon,Humid,0,82,186,308,51,23,253,445
2005-09-06,Post Monsoon,Humid,0,80,212,282,52,16,234,452
2005-09-07,Post Monsoon,Cloudy,1,81,198,339,39,17,262,423
2005-09-08,Post Monsoon,Sunny,0,80,218,291,55,29,204,413
2005-09-09,Post Monsoon,Humid,0,74,187,323,63,21,287,464
2005-09-10,Post Monsoon,Sunny,0,73,174,326,62,20,278,452
2005-09-11,Post Monsoon,Cloudy,0,79,202,329,58,25,276,447
2005-09-12,Post Monsoon,Cloudy,1,80,227,351,38,30,247,396
2005-09-13,Post Monsoon,Sunny,0,80,207,358,43,22,304,446
2005-09-14,Post Monsoon,Humid,0,83,248,299,57,22,249,450
2005-09-15,Post Monsoon,Sunny,0,78,204,301,37,20,244,443
2005-09-16,Post Monsoon,Sunny,0,82,203,336,45,24,277,441
2005-09-17,Post Monsoon,Cloudy,0,79,167,316,33,18,279,463
2005-09-18,Post Monsoon,Sunny,0,89,206,348,56,26,244,396
2005-09-19,Post Monsoon,Humid,1,80,202,354,55,18,258,404
2005-09-20,Post Monsoon,Cloudy,0,91,193,367,71,33,322,455
2005-09-21,Post Monsoon,Sunny,0,81,197,317,59,25,222,405
2005-09-22,Post Monsoon,Humid,0,78,198,282,42,27,248,466
2005-09-23,Post Monsoon,Cloudy,0,75,197,328,52,26,231,403
2005-09-24,Post Monsoon,Sunny,0,72,231,318,44,18,272,454
2005-09-25,Post Monsoon,Cloudy,0,75,194,333,37,24,292,459
2005-09-26,Post Monsoon,Sunny,0,75,202,336,62,27,276,440
2005-09-27,Post Monsoon,Sunny,0,81,193,306,47,21,253,447
2005-09-28,Post Monsoon,Sunny,0,77,211,294,41,22,208,414
2005-09-29,Post Monsoon,Sunny,0,80,202,316,33,18,234,418
2005-09-30,Post Monsoon,Cloudy,0,86,195,260,43,23,228,468
2005-10-01,Post Monsoon,Humid,0,79,171,322,45,30,278,456
2005-10-02,Post Monsoon,Sunny,0,90,203,309,38,20,219,410
2005-10-03,Post Monsoon,Cloudy,0,74,195,341,63,30,294,453
2005-10-04,Post Monsoon,Sunny,0,79,199,270,31,14,211,441
2005-10-05,Post Monsoon,Sunny,0,77,182,320,48,19,259,439
2005-10-06,Post Monsoon,Cloudy,0,84,221,359,64,26,259,400
2005-10-07,Post Monsoon,Humid,0,68,212,336,62,23,261,425
2005-10-08,Post Monsoon,Humid,0,72,221,344,62,27,270,426
2005-10-09,Post Monsoon,Cloudy,0,79,217,328,62,25,273,445
2005-10-10,Post Monsoon,Humid,0,87,208,278,31,15,231,453
2005-10-11,Post Monsoon,Cloudy,0,81,182,324,62,18,262,438
2005-10-12,Post Monsoon,Cloudy,0,73,227,330,33,17,233,403
2005-10-13,Post Monsoon,Cloudy,0,74,186,293,36,28,214,421
2005-10-14,Post Monsoon,Humid,0,88,195,316,34,25,231,415
2005-10-15,Post Monsoon,Sunny,0,76,210,247,48,22,216,469
2005-10-16,Post Monsoon,Cloudy,0,75,211,311,44,23,273,462
2005-10-17,Post Monsoon,Sunny,0,87,208,309,40,18,266,457
2005-10-18,Post Monsoon,Sunny,0,85,193,355,41,28,260,405
2005-10-19,Post Monsoon,Cloudy,0,86,190,304,35,22,263,459
2005-10-20,Post Monsoon,Humid,0,75,238,313,50,22,230,417
2005-10-21,Post Monsoon,Humid,0,72,199,318,33,21,257,439
2005-10-22,Post Monsoon,Sunny,0,80,197,305,48,25,258,453
2005-10-23,Post Monsoon,Humid,0,81,189,337,59,27,239,402
2005-10-24,Post Monsoon,Sunny,0,81,203,270,43,15,221,451
2005-10-25,Post Monsoon,Humid,1,87,202,368,67,33,276,408
2005-10-26,Post Monsoon,Sunny,0,71,199,319,40,26,255,436
2005-10-27,Post Monsoon,Sunny,0,84,205,352,37,27,273,421
2005-10-28,Post Monsoon,Cloudy,0,74,226,251,43,21,210,459
2005-10-29,Post Monsoon,Humid,0,84,191,259,47,14,206,447
2005-10-30,Post Monsoon,Sunny,0,77,200,312,46,29,237,425
2005-10-31,Post Monsoon,Cloudy,0,75,190,332,60,21,292,460
2005-11-01,Post Monsoon,Cloudy,0,76,204,306,44,19,272,466
2005-11-02,Post Monsoon,Sunny,0,72,191,334,40,30,287,453
2005-11-03,Post Monsoon,Sunny,0,80,192,344,50,22,280,436
2005-11-04,Post Monsoon,Sunny,0,76,178,336,40,30,294,458
2005-11-05,Post Monsoon,Humid,0,83,201,322,47,21,264,442
2005-11-06,Post Monsoon,Cloudy,0,83,206,322,36,24,234,412
2005-11-07,Post Monsoon,Sunny,0,88,227,304,36,18,213,409
2005-11-08,Post Monsoon,Cloudy,0,81,207,318,59,27,268,450
2005-11-09,Post Monsoon,Humid,1,82,193,314,35,18,267,453
2005-11-10,Post Monsoon,Humid,0,87,179,300,36,28,265,465
2005-11-11,Post Monsoon,Sunny,0,76,181,332,66,22,287,455
2005-11-12,Post Monsoon,Sunny,0,72,180,308,48,22,254,446
2005-11-13,Post Monsoon,Cloudy,0,81,228,301,47,15,222,421
2005-11-14,Post Monsoon,Sunny,0,72,204,331,61,32,271,440
2005-11-15,Post Monsoon,Humid,0,92,191,329,50,29,258,429
2005-11-16,Post Monsoon,Sunny,0,87,185,314,38,22,234,420
2005-11-17,Post Monsoon,Cloudy,0,90,187,316,44,30,271,455
2005-11-18,Post Monsoon,Sunny,0,80,190,330,57,31,240,410
2005-11-19,Post Monsoon,Humid,0,82,219,344,64,26,284,440
2005-11-20,Post Monsoon,Cloudy,0,77,199,325,41,20,267,442
2005-11-21,Post Monsoon,Cloudy,1,84,178,310,39,23,235,425
2005-11-22,Post Monsoon,Sunny,0,73,234,314,41,20,246,432
2005-11-23,Post Monsoon,Humid,0,67,182,309,49,22,223,414
2005-11-24,Post Monsoon,Cloudy,0,76,191,293,37,28,206,413
2005-11-25,Post Monsoon,Cloudy,0,72,219,332,62,21,233,401
2005-11-26,Post Monsoon,Cloudy,0,87,206,334,66,30,245,411
2005-11-27,Post Monsoon,Cloudy,0,89,192,338,56,32,295,457
2005-11-28,Post Monsoon,Sunny,0,72,181,295,58,26,237,442
2005-11-29,Post Monsoon,Sunny,0,86,185,323,41,24,233,410
2005-11-30,Post Monsoon,Sunny,0,84,186,319,57,24,281,462
2005-12-01,Winter,Cloudy,0,72,200,347,58,31,282,435
2005-12-02,Winter,Cold,1,78,202,363,45,18,256,393
2005-12-03,Winter,Sunny,1,77,197,359,47,31,306,447
2005-12-04,Winter,Cold,0,83,199,336,50,25,267,431
2005-12-05,Winter,Sunny,0,73,184,367,65,25,296,429
2005-12-06,Winter,Cloudy,0,79,204,318,59,28,261,443
2005-12-07,Winter,Fog,0,76,219,335,54,21,240,405
2005-12-08,Winter,Cloudy,0,82,197,367,63,34,326,459
2005-12-09,Winter,Fog,0,78,197,319,40,26,239,420
2005-12-10,Winter,Cloudy,0,77,201,320,55,25,263,443
2005-12-11,Winter,Fog,0,78,216,358,57,27,311,453
2005-12-12,Winter,Fog,1,90,186,324,39,19,248,424
2005-12-13,Winter,Sunny,1,77,221,376,73,30,310,434
2005-12-14,Winter,Fog,0,74,206,327,49,28,293,466
2005-12-15,Winter,Sunny,0,82,200,350,62,17,304,454
2005-12-16,Winter,Fog,0,79,218,309,47,21,264,455
2005-12-17,Winter,Cloudy,1,72,182,389,75,35,306,417
2005-12-18,Winter,Cloudy,0,91,207,309,35,25,244,435
2005-12-19,Winter,Cold,0,78,206,358,55,28,285,427
2005-12-20,Winter,Fog,0,78,185,310,31,19,259,449
2005-12-21,Winter,Fog,0,80,206,385,46,31,280,395
2005-12-22,Winter,Fog,0,88,204,338,43,30,294,456
2005-12-23,Winter,Fog,0,71,197,388,57,27,273,385
2005-12-24,Winter,Cloudy,0,81,212,319,58,18,234,415
2005-12-25,Winter,Sunny,0,90,191,328,48,17,261,433
2005-12-26,Winter,Sunny,0,80,204,370,57,27,277,407
2005-12-27,Winter,Cloudy,0,73,198,304,58,25,235,431
2005-12-28,Winter,Cloudy,0,76,190,322,56,18,246,424
2005-12-29,Winter,Cloudy,0,81,207,352,36,25,265,413
2005-12-30,Winter,Fog,0,86,196,314,36,24,243,429
2005-12-31,Winter,Sunny,1,78,177,373,38,21,298,425
2006-01-01,Winter,Cloudy,0,84,172,344,36,21,273,429
2006-01-02,Winter,Cold,0,72,211,302,40,24,260,458
2006-01-03,Winter,Fog,0,72,181,364,62,31,277,413
2006-01-04,Winter,Cold,0,77,204,308,38,25,232,424
2006-01-05,Winter,Cold,0,87,200,359,49,30,287,428
2006-01-06,Winter,Sunny,1,80,194,363,50,28,257,394
2006-01-07,Winter,Cold,0,81,229,328,52,30,236,408
2006-01-08,Winter,Cold,0,81,202,312,59,28,268,456
2006-01-09,Winter,Sunny,0,85,211,348,69,31,277,429
2006-01-10,Winter,Fog,0,76,204,318,51,25,226,408
2006-01-11,Winter,Cold,0,83,196,370,55,36,291,421
2006-01-12,Winter,Fog,0,75,199,371,62,19,289,418
2006-01-13,Winter,Cloudy,0,89,221,381,63,22,285,404
2006-01-14,Winter,Sunny,0,75,216,347,52,31,268,421
2006-01-15,Winter,Fog,0,75,229,329,57,30,242,413
2006-01-16,Winter,Sunny,0,82,203,332,49,30,262,430
2006-01-17,Winter,Fog,0,80,186,330,65,30,257,427
2006-01-18,Winter,Sunny,0,81,193,346,36,24,284,438
2006-01-19,Winter,Cloudy,0,81,182,350,50,33,310,460
2006-01-20,Winter,Sunny,0,74,211,370,51,22,272,402
2006-01-21,Winter,Fog,0,88,191,340,60,32,266,426
2006-01-22,Winter,Sunny,0,84,154,304,36,23,246,442
2006-01-23,Winter,Cloudy,0,86,236,329,47,19,266,437
2006-01-24,Winter,Fog,0,77,191,378,64,32,314,436
2006-01-25,Winter,Sunny,0,82,191,301,48,19,226,425
2006-01-26,Winter,Fog,0,80,225,358,55,21,296,438
2006-01-27,Winter,Sunny,0,85,181,330,47,19,244,414
2006-01-28,Winter,Fog,1,85,217,337,59,17,244,407
2006-01-29,Winter,Cloudy,0,80,191,349,57,30,302,453
2006-01-30,Winter,Cold,0,72,180,379,71,28,301,422
2006-01-31,Winter,Fog,0,88,225,348,60,34,271,423
2006-02-01,Winter,Fog,0,82,213,333,37,23,294,461
2006-02-02,Winter,Fog,0,76,213,307,49,28,258,451
2006-02-03,Winter,Cold,0,82,205,337,35,33,281,444
2006-02-04,Winter,Fog,0,72,208,306,42,15,226,420
2006-02-05,Winter,Cold,0,85,181,332,46,18,246,414
2006-02-06,Winter,Fog,0,72,201,338,62,22,269,431
2006-02-07,Winter,Fog,0,78,186,280,33,26,232,452
2006-02-08,Winter,Cloudy,0,81,179,374,61,34,291,417
2006-02-09,Winter,Fog,0,85,206,309,36,21,220,411
2006-02-10,Winter,Sunny,0,80,217,335,65,20,280,445
2006-02-11,Winter,Sunny,0,83,194,353,53,31,301,448
2006-02-12,Winter,Cloudy,0,79,196,372,63,29,330,458
2006-02-13,Winter,Cold,0,79,182,320,52,16,250,430
2006-02-14,Winter,Sunny,0,80,200,277,36,24,208,431
2006-02-15,Winter,Fog,0,79,211,366,69,35,323,457
2006-02-16,Winter,Fog,0,71,211,308,50,16,259,451
2006-02-17,Winter,Fog,0,76,208,348,52,22,248,400
2006-02-18,Winter,Cloudy,0,81,190,350,53,31,285,435
2006-02-19,Winter,Fog,0,78,190,258,48,20,182,424
2006-02-20,Winter,Cold,0,79,211,299,31,29,222,423
2006-02-21,Winter,Sunny,0,78,212,328,45,31,234,406
2006-02-22,Winter,Sunny,0,75,197,275,50,16,203,428
2006-02-23,Winter,Cold,0,77,193,306,31,25,244,438
2006-02-24,Winter,Fog,0,78,217,343,56,28,260,417
2006-02-25,Winter,Sunny,0,80,194,337,47,18,241,404
2006-02-26,Winter,Cold,0,81,211,347,41,18,276,429
2006-02-27,Winter,Fog,0,79,197,351,56,27,295,444
2006-02-28,Winter,Fog,0,74,184,297,54,20,211,414
2006-03-01,Summer,Cloudy,0,73,224,267,39,20,234,467
2006-03-02,Summer,Heatwave,0,92,201,319,36,19,264,445
2006-03-03,Summer,Heatwave,0,74,189,338,44,26,271,433
2006-03-04,Summer,Cloudy,1,77,179,295,58,20,229,434
2006-03-05,Summer,Sunny,0,82,180,306,33,28,238,432
2006-03-06,Summer,Sunny,0,81,194,320,37,20,245,425
2006-03-07,Summer,Sunny,0,82,228,305,60,28,220,415
2006-03-08,Summer,Sunny,1,77,191,313,58,21,224,411
2006-03-09,Summer,Sunny,0,81,221,283,48,22,215,432
2006-03-10,Summer,Heatwave,0,80,198,349,40,22,290,441
2006-03-11,Summer,Heatwave,0,78,182,302,37,27,228,426
2006-03-12,Summer,Cloudy,0,81,192,309,36,28,266,457
2006-03-13,Summer,Sunny,0,85,180,308,50,27,239,431
2006-03-14,Summer,Heatwave,0,79,187,279,39,22,230,451
2006-03-15,Summer,Heatwave,0,79,186,301,31,19,236,435
2006-03-16,Summer,Sunny,0,85,171,291,37,23,232,441
2006-03-17,Summer,Heatwave,0,84,222,291,54,28,218,427
2006-03-18,Summer,Sunny,0,87,203,307,55,25,246,439
2006-03-19,Summer,Sunny,0,71,189,277,45,27,200,423
2006-03-20,Summer,Sunny,0,84,203,269,29,17,209,440
2006-03-21,Summer,Sunny,0,83,187,312,58,28,246,434
2006-03-22,Summer,Sunny,0,75,159,286,43,24,240,454
2006-03-23,Summer,Heatwave,0,81,244,291,43,26,226,435
2006-03-24,Summer,Cloudy,0,85,202,251,48,21,209,458
2006-03-25,Summer,Heatwave,0,75,191,324,32,23,238,414
2006-03-26,Summer,Heatwave,0,82,170,313,48,26,220,407
2006-03-27,Summer,Sunny,0,84,177,317,56,30,253,436
2006-03-28,Summer,Heatwave,0,74,224,309,32,21,245,436
2006-03-29,Summer,Sunny,0,79,222,262,35,25,218,456
2006-03-30,Summer,Sunny,1,81,211,325,64,17,247,422
2006-03-31,Summer,Sunny,1,76,183,304,36,15,214,410
2006-04-01,Summer,Sunny,0,75,222,275,42,20,232,457
2006-04-02,Summer,Sunny,0,79,206,312,54,28,277,465
2006-04-03,Summer,Sunny,0,84,209,341,47,21,265,424
2006-04-04,Summer,Sunny,0,83,206,337,47,28,277,440
2006-04-05,Summer,Cloudy,0,75,177,315,33,24,254,439
2006-04-06,Summer,Sunny,0,83,182,299,35,19,243,444
2006-04-07,Summer,Sunny,0,75,192,294,55,18,256,462
2006-04-08,Summer,Sunny,0,71,209,277,50,14,234,457
2006-04-09,Summer,Heatwave,0,78,179,293,38,22,250,457
2006-04-10,Summer,Sunny,0,85,197,322,44,23,231,409
2006-04-11,Summer,Sunny,0,83,197,345,49,22,251,406
2006-04-12,Summer,Sunny,0,79,211,279,37,27,232,453
2006-04-13,Summer,Sunny,0,77,210,250,41,22,202,452
2006-04-14,Summer,Sunny,0,78,184,286,28,21,244,458
2006-04-15,Summer,Sunny,1,80,221,342,64,26,245,403
2006-04-16,Summer,Sunny,0,74,182,351,45,20,285,434
2006-04-17,Summer,Sunny,0,78,216,332,62,27,264,432
2006-04-18,Summer,Sunny,0,78,191,332,48,32,289,457
2006-04-19,Summer,Heatwave,0,73,202,278,49,26,205,427
2006-04-20,Summer,Sunny,0,75,203,279,50,15,214,435
2006-04-21,Summer,Sunny,0,82,202,266,34,14,194,428
2006-04-22,Summer,Sunny,0,80,210,283,46,27,223,440
2006-04-23,Summer,Cloudy,0,78,205,322,51,19,282,460
2006-04-24,Summer,Sunny,0,75,211,340,50,26,283,443
2006-04-25,Summer,Sunny,0,87,206,308,45,16,261,453
2006-04-26,Summer,Heatwave,0,75,181,293,38,27,210,417
2006-04-27,Summer,Sunny,0,81,204,273,35,15,215,442
2006-04-28,Summer,Sunny,0,77,191,297,45,24,257,460
2006-04-29,Summer,Sunny,0,80,183,305,31,16,264,459
2006-04-30,Summer,Cloudy,0,82,195,263,50,15,236,473
2006-05-01,Summer,Sunny,0,73,202,323,53,24,260,437
2006-05-02,Summer,Heatwave,0,79,203,289,41,15,202,413
2006-05-03,Summer,Cloudy,0,85,215,321,34,19,282,461
2006-05-04,Summer,Sunny,0,88,219,299,48,16,266,467
2006-05-05,Summer,Sunny,1,79,205,327,33,17,289,462
2006-05-06,Summer,Sunny,0,80,207,282,47,27,240,458
2006-05-07,Summer,Sunny,0,91,201,291,31,21,216,425
2006-05-08,Summer,Sunny,0,85,211,316,52,29,229,413
2006-05-09,Summer,Cloudy,1,76,207,316,44,21,265,449
2006-05-10,Summer,Heatwave,0,76,199,272,45,14,198,426
2006-05-11,Summer,Heatwave,0,84,232,302,34,25,268,466
2006-05-12,Summer,Sunny,0,74,191,309,34,16,243,434
2006-05-13,Summer,Heatwave,0,85,221,334,41,25,235,401
2006-05-14,Summer,Cloudy,0,81,179,328,46,18,239,411
2006-05-15,Summer,Heatwave,0,82,212,298,37,24,225,427
2006-05-16,Summer,Sunny,0,78,221,286,30,27,240,454
2006-05-17,Summer,Heatwave,0,76,171,294,38,28,249,455
2006-05-18,Summer,Sunny,1,87,202,306,52,23,227,421
2006-05-19,Summer,Sunny,0,78,210,312,49,23,258,446
2006-05-20,Summer,Sunny,0,77,203,326,64,16,230,404
2006-05-21,Summer,Heatwave,0,79,205,330,47,29,237,407
2006-05-22,Summer,Heatwave,1,80,202,309,41,30,249,440
2006-05-23,Summer,Sunny,0,74,183,287,48,20,241,454
2006-05-24,Summer,Sunny,0,77,235,289,40,25,255,466
2006-05-25,Summer,Sunny,0,76,192,251,40,22,197,446
2006-05-26,Summer,Sunny,0,84,206,269,52,24,194,425
2006-05-27,Summer,Sunny,1,75,190,319,47,28,282,463
2006-05-28,Summer,Sunny,0,71,165,309,46,18,243,434
2006-05-29,Summer,Heatwave,0,70,186,312,55,27,249,437
