Date,Seasonal Factors,Weather,Public Holidays,Doctors,Nurses,Patients,Emergency Cases,ICU Admissions,Discharge Count,Available Beds
7/14/2007,Monsoon,Storm,Yes,82,232,366,64,34,323,457
7/15/2007,Monsoon,Rainy,No,88,205,330,47,29,282,452
7/16/2007,Monsoon,Rainy,No,75,200,358,51,25,286,428
7/17/2007,Monsoon,Cloudy,No,80,194,387,69,28,307,420
7/18/2007,Monsoon,Rainy,No,76,212,378,66,31,325,447
7/19/2007,Monsoon,Rainy,No,72,232,371,44,27,319,448
7/20/2007,Monsoon,Cloudy,No,84,226,384,54,20,290,406
7/21/2007,Monsoon,Storm,No,82,217,336,62,29,280,444
7/22/2007,Monsoon,Rainy,Yes,81,216,368,53,19,304,436
7/23/2007,Monsoon,Rainy,No,82,212,375,62,27,326,451
7/24/2007,Monsoon,Rainy,No,76,199,348,45,32,304,456
7/25/2007,Monsoon,Storm,No,74,188,349,36,19,263,414
7/26/2007,Monsoon,Rainy,No,80,199,406,47,34,355,449
7/27/2007,Monsoon,Rainy,Yes,85,206,382,53,19,338,456
7/28/2007,Monsoon,Cloudy,No,88,178,404,54,40,291,387
7/29/2007,Monsoon,Rainy,No,83,197,314,59,26,255,441
7/30/2007,Monsoon,Rainy,No,80,187,344,53,33,270,426
7/31/2007,Monsoon,Rainy,Yes,81,215,390,63,32,304,414
8/1/2007,Monsoon,Storm,No,80,191,362,61,22,304,442
8/2/2007,Monsoon,Rainy,No,74,204,308,47,29,223,415
8/3/2007,Monsoon,Rainy,No,80,189,354,62,28,305,451
8/4/2007,Monsoon,Cloudy,No,73,223,421,75,33,296,375
8/5/2007,Monsoon,Rainy,No,79,174,366,49,26,298,432
8/6/2007,Monsoon,Rainy,No,88,207,375,40,24,279,404
8/7/2007,Monsoon,Rainy,No,84,180,343,68,26,285,442
8/8/2007,Monsoon,Rainy,No,75,192,366,60,24,294,428
8/9/2007,Monsoon,Rainy,Yes,79,203,379,64,35,341,462
8/10/2007,Monsoon,Rainy,No,75,203,387,67,19,337,450
8/11/2007,Monsoon,Rainy,No,79,203,387,62,29,296,409
8/12/2007,Monsoon,Rainy,No,85,202,370,54,33,298,428
8/13/2007,Monsoon,Cloudy,No,83,190,361,71,18,275,414
8/14/2007,Monsoon,Cloudy,No,92,197,318,54,20,268,450
8/15/2007,Monsoon,Cloudy,No,85,200,317,58,16,248,431
8/16/2007,Monsoon,Cloudy,No,81,202,362,52,28,261,399
8/17/2007,Monsoon,Rainy,No,83,199,381,72,25,317,436
8/18/2007,Monsoon,Cloudy,No,78,210,393,68,38,275,382
8/19/2007,Monsoon,Rainy,No,74,201,337,58,27,255,418
8/20/2007,Monsoon,Cloudy,No,86,203,322,34,25,283,461
8/21/2007,Monsoon,Cloudy,No,85,194,383,61,36,275,392
8/22/2007,Monsoon,Storm,Yes,78,184,359,47,21,287,428
8/23/2007,Monsoon,Cloudy,No,81,202,320,53,24,274,454
8/24/2007,Monsoon,Rainy,No,86,218,347,54,26,305,458
8/25/2007,Monsoon,Rainy,No,84,206,347,38,18,281,434
8/26/2007,Monsoon,Rainy,Yes,72,187,413,63,39,301,388
8/27/2007,Monsoon,Rainy,Yes,81,212,401,58,34,356,455
8/28/2007,Monsoon,Rainy,No,79,194,341,60,32,289,448
8/29/2007,Monsoon,Storm,No,85,210,394,59,39,306,412
8/30/2007,Monsoon,Cloudy,No,85,194,363,53,26,274,411
8/31/2007,Monsoon,Rainy,No,86,205,386,66,34,273,387
9/1/2007,Post Monsoon,Sunny,Yes,74,192,373,62,29,275,402
9/2/2007,Post Monsoon,Humid,No,76,192,313,62,30,267,454
9/3/2007,Post Monsoon,Humid,No,85,176,334,45,20,241,407
9/4/2007,Post Monsoon,Humid,No,77,207,309,52,15,224,415
9/5/2007,Post Monsoon,Sunny,No,72,205,343,40,20,253,410
9/6/2007,Post Monsoon,Humid,No,82,206,322,58,18,250,428
9/7/2007,Post Monsoon,Sunny,Yes,77,204,364,65,26,268,404
9/8/2007,Post Monsoon,Cloudy,No,88,188,358,61,19,315,457
9/9/2007,Post Monsoon,Sunny,Yes,81,214,353,39,21,265,412
9/10/2007,Post Monsoon,Sunny,No,80,214,317,63,17,280,463
9/11/2007,Post Monsoon,Cloudy,No,78,188,318,61,23,285,467
9/12/2007,Post Monsoon,Sunny,No,87,207,246,33,15,209,463
9/13/2007,Post Monsoon,Sunny,No,81,213,302,47,22,211,409
9/14/2007,Post Monsoon,Cloudy,No,77,192,343,64,18,256,413
9/15/2007,Post Monsoon,Sunny,No,76,195,344,51,26,259,415
9/16/2007,Post Monsoon,Sunny,No,79,208,301,48,17,243,442
9/17/2007,Post Monsoon,Sunny,No,75,177,324,51,17,237,413
9/18/2007,Post Monsoon,Cloudy,No,85,183,315,51,20,225,410
9/19/2007,Post Monsoon,Cloudy,No,70,185,337,53,31,247,410
9/20/2007,Post Monsoon,Cloudy,No,79,173,375,52,33,287,412
9/21/2007,Post Monsoon,Humid,Yes,83,216,357,54,34,253,396
9/22/2007,Post Monsoon,Cloudy,No,81,170,303,56,22,223,420
9/23/2007,Post Monsoon,Sunny,No,76,205,318,59,20,233,415
9/24/2007,Post Monsoon,Cloudy,No,83,212,355,62,34,303,448
9/25/2007,Post Monsoon,Cloudy,No,75,195,284,40,19,208,424
9/26/2007,Post Monsoon,Humid,No,79,189,304,54,15,260,456
9/27/2007,Post Monsoon,Sunny,No,83,203,337,46,30,270,433
9/28/2007,Post Monsoon,Cloudy,No,82,200,352,58,20,299,447
9/29/2007,Post Monsoon,Sunny,No,76,215,335,52,28,264,429
9/30/2007,Post Monsoon,Cloudy,No,85,160,304,39,15,267,463
10/1/2007,Post Monsoon,Sunny,No,80,186,333,48,18,251,418
10/2/2007,Post Monsoon,Sunny,No,83,208,330,60,24,281,451
10/3/2007,Post Monsoon,Cloudy,No,87,200,328,62,17,240,412
10/4/2007,Post Monsoon,Cloudy,No,85,211,317,38,29,277,460
10/5/2007,Post Monsoon,Cloudy,No,85,203,321,46,28,226,405
10/6/2007,Post Monsoon,Humid,No,80,197,297,42,19,235,438
10/7/2007,Post Monsoon,Humid,No,83,195,382,56,30,299,417
10/8/2007,Post Monsoon,Cloudy,No,81,234,323,63,27,266,443
10/9/2007,Post Monsoon,Sunny,Yes,73,223,353,53,30,278,425
10/10/2007,Post Monsoon,Cloudy,No,81,207,314,57,21,256,442
10/11/2007,Post Monsoon,Cloudy,No,81,201,341,56,32,297,456
10/12/2007,Post Monsoon,Sunny,No,82,208,287,31,27,209,422
10/13/2007,Post Monsoon,Humid,No,79,212,276,46,16,206,430
10/14/2007,Post Monsoon,Humid,No,76,206,319,52,30,274,455
10/15/2007,Post Monsoon,Sunny,No,83,188,371,65,31,276,405
10/16/2007,Post Monsoon,Cloudy,No,73,226,350,37,33,308,458
10/17/2007,Post Monsoon,Sunny,No,87,203,299,37,21,241,442
10/18/2007,Post Monsoon,Cloudy,No,78,230,332,58,27,237,405
10/19/2007,Post Monsoon,Sunny,No,81,202,304,41,18,214,410
10/20/2007,Post Monsoon,Cloudy,Yes,82,196,350,66,30,298,448
10/21/2007,Post Monsoon,Sunny,No,82,220,332,50,26,289,457
10/22/2007,Post Monsoon,Cloudy,No,72,204,343,34,25,256,413
10/23/2007,Post Monsoon,Cloudy,No,84,202,280,47,23,209,429
10/24/2007,Post Monsoon,Humid,No,81,181,288,43,22,256,468
10/25/2007,Post Monsoon,Cloudy,No,76,209,318,41,28,264,446
10/26/2007,Post Monsoon,Sunny,No,76,192,294,30,27,215,421
10/27/2007,Post Monsoon,Cloudy,No,78,193,292,35,26,230,438
10/28/2007,Post Monsoon,Cloudy,No,73,192,326,37,21,287,461
10/29/2007,Post Monsoon,Cloudy,No,88,206,297,47,29,244,447
10/30/2007,Post Monsoon,Cloudy,No,87,176,376,66,31,293,417
10/31/2007,Post Monsoon,Humid,No,82,196,306,37,20,223,417
11/1/2007,Post Monsoon,Cloudy,Yes,78,214,333,56,17,281,448
11/2/2007,Post Monsoon,Humid,No,79,181,327,62,32,246,419
11/3/2007,Post Monsoon,Sunny,Yes,83,202,302,48,24,245,443
11/4/2007,Post Monsoon,Sunny,No,88,190,332,58,20,272,440
11/5/2007,Post Monsoon,Sunny,No,77,193,328,39,24,266,438
11/6/2007,Post Monsoon,Sunny,No,74,224,311,33,21,233,422
11/7/2007,Post Monsoon,Sunny,No,87,175,326,44,31,274,448
11/8/2007,Post Monsoon,Cloudy,No,71,211,330,56,24,268,438
11/9/2007,Post Monsoon,Cloudy,Yes,74,192,375,63,27,292,417
11/10/2007,Post Monsoon,Humid,No,78,192,382,74,34,271,389
11/11/2007,Post Monsoon,Humid,No,72,183,293,47,20,224,431
11/12/2007,Post Monsoon,Humid,No,85,211,287,40,17,221,434
11/13/2007,Post Monsoon,Sunny,No,84,197,322,57,28,276,454
11/14/2007,Post Monsoon,Sunny,No,77,195,268,30,25,215,447
11/15/2007,Post Monsoon,Sunny,No,86,201,336,60,17,297,461
11/16/2007,Post Monsoon,Sunny,No,87,197,322,43,29,273,451
11/17/2007,Post Monsoon,Cloudy,No,79,169,329,37,23,265,436
11/18/2007,Post Monsoon,Sunny,No,77,192,312,36,20,228,416
11/19/2007,Post Monsoon,Cloudy,No,91,213,326,64,16,242,416
11/20/2007,Post Monsoon,Cloudy,No,83,177,331,53,19,242,411
11/21/2007,Post Monsoon,Humid,No,81,183,325,38,21,256,431
11/22/2007,Post Monsoon,Cloudy,No,86,193,286,36,15,241,455
11/23/2007,Post Monsoon,Cloudy,No,81,189,324,44,19,276,452
11/24/2007,Post Monsoon,Cloudy,Yes,77,199,386,40,33,277,391
11/25/2007,Post Monsoon,Humid,No,80,183,326,36,27,260,434
11/26/2007,Post Monsoon,Sunny,No,85,194,323,56,28,257,434
11/27/2007,Post Monsoon,Sunny,Yes,70,199,379,67,22,298,419
11/28/2007,Post Monsoon,Humid,No,78,209,301,59,15,228,427
11/29/2007,Post Monsoon,Humid,No,86,218,342,36,25,271,429
11/30/2007,Post Monsoon,Cloudy,No,77,196,306,57,20,245,439
12/1/2007,Winter,Cloudy,No,87,228,367,48,32,300,433
12/2/2007,Winter,Cloudy,No,87,197,359,47,27,278,419
12/3/2007,Winter,Cloudy,Yes,79,212,349,39,33,310,461
12/4/2007,Winter,Fog,No,77,228,333,66,17,255,422
12/5/2007,Winter,Sunny,No,78,202,364,72,24,319,455
12/6/2007,Winter,Cold,No,93,179,293,54,20,252,459
12/7/2007,Winter,Fog,No,89,201,328,35,18,260,432
12/8/2007,Winter,Cold,No,80,190,355,65,28,283,428
12/9/2007,Winter,Fog,No,76,195,332,54,17,290,458
12/10/2007,Winter,Fog,No,80,229,343,38,29,273,430
12/11/2007,Winter,Cloudy,No,81,181,288,36,14,240,452
12/12/2007,Winter,Fog,No,73,204,318,53,29,274,456
12/13/2007,Winter,Cold,No,80,186,356,64,18,313,457
12/14/2007,Winter,Cold,No,86,195,321,59,23,238,417
12/15/2007,Winter,Fog,No,71,211,307,47,17,274,467
12/16/2007,Winter,Sunny,No,84,204,366,56,20,326,460
12/17/2007,Winter,Fog,No,86,196,352,59,30,267,415
12/18/2007,Winter,Fog,No,77,190,312,55,27,256,444
12/19/2007,Winter,Fog,No,88,204,343,40,29,243,400
12/20/2007,Winter,Fog,No,76,225,313,54,21,229,416
12/21/2007,Winter,Fog,No,82,186,336,45,33,274,438
12/22/2007,Winter,Cloudy,No,78,228,344,47,23,285,441
12/23/2007,Winter,Sunny,Yes,78,217,339,36,21,273,434
12/24/2007,Winter,Fog,No,76,220,358,56,35,301,443
12/25/2007,Winter,Cloudy,No,83,204,362,39,35,310,448
12/26/2007,Winter,Cloudy,No,84,217,346,66,27,253,407
12/27/2007,Winter,Sunny,No,79,184,350,56,21,291,441
12/28/2007,Winter,Cold,No,73,189,303,60,18,246,443
12/29/2007,Winter,Fog,No,82,211,374,46,28,270,396
12/30/2007,Winter,Fog,No,82,204,337,56,29,251,414
12/31/2007,Winter,Cloudy,No,78,197,316,62,17,247,431
1/1/2008,Winter,Sunny,No,89,162,343,44,28,299,456
1/2/2008,Winter,Fog,No,72,193,358,39,19,266,408
1/3/2008,Winter,Cold,No,68,182,352,57,32,259,407
1/4/2008,Winter,Sunny,No,76,207,312,42,23,263,451
1/5/2008,Winter,Sunny,No,83,197,358,45,35,320,462
1/6/2008,Winter,Sunny,No,74,190,338,67,29,266,428
1/7/2008,Winter,Cloudy,No,75,239,352,61,26,271,419
1/8/2008,Winter,Cold,No,84,215,319,47,18,239,420
1/9/2008,Winter,Cold,No,82,215,366,38,28,259,393
1/10/2008,Winter,Cloudy,No,81,233,344,40,19,253,409
1/11/2008,Winter,Fog,No,83,212,369,47,35,265,396
1/12/2008,Winter,Cold,No,77,188,301,44,18,240,439
1/13/2008,Winter,Cloudy,No,78,186,304,45,28,272,468
1/14/2008,Winter,Fog,No,84,214,333,34,21,285,452
1/15/2008,Winter,Cloudy,No,73,169,376,73,22,308,432
1/16/2008,Winter,Cold,No,69,198,389,60,25,310,421
1/17/2008,Winter,Sunny,No,77,167,317,32,27,261,444
1/18/2008,Winter,Fog,No,84,201,341,58,26,264,423
1/19/2008,Winter,Fog,No,81,212,343,36,18,252,409
1/20/2008,Winter,Cloudy,No,84,204,357,61,20,292,435
1/21/2008,Winter,Fog,No,69,214,362,61,24,291,429
1/22/2008,Winter,Cloudy,No,81,229,312,61,20,277,465
1/23/2008,Winter,Cloudy,No,83,197,341,45,31,283,442
1/24/2008,Winter,Fog,No,73,242,289,33,22,247,458
1/25/2008,Winter,Cold,Yes,84,203,380,41,22,273,393
1/26/2008,Winter,Cold,No,79,214,331,35,17,282,451
1/27/2008,Winter,Cold,No,95,190,309,55,17,277,468
1/28/2008,Winter,Sunny,No,69,224,348,59,29,289,441
1/29/2008,Winter,Sunny,Yes,86,215,350,69,32,296,446
1/30/2008,Winter,Cloudy,No,78,222,371,48,33,332,461
1/31/2008,Winter,Cloudy,Yes,71,200,337,60,30,262,425
2/1/2008,Winter,Cold,No,77,181,395,43,24,341,446
2/2/2008,Winter,Sunny,No,81,206,361,68,35,281,420
2/3/2008,Winter,Cloudy,No,85,174,372,39,20,292,420
2/4/2008,Winter,Cloudy,No,88,194,314,56,28,261,447
2/5/2008,Winter,Sunny,No,87,202,384,50,21,288,404
2/6/2008,Winter,Fog,No,75,235,309,36,19,277,468
2/7/2008,Winter,Sunny,No,85,204,334,56,24,255,421
2/8/2008,Winter,Fog,No,81,202,372,70,19,269,397
2/9/2008,Winter,Fog,No,76,199,352,62,24,269,417
2/10/2008,Winter,Fog,No,78,179,309,40,20,269,460
2/11/2008,Winter,Sunny,No,76,201,368,49,30,280,412
2/12/2008,Winter,Sunny,No,80,201,348,41,29,286,438
2/13/2008,Winter,Cloudy,No,76,185,329,60,17,291,462
2/14/2008,Winter,Cloudy,No,74,182,301,33,15,226,425
2/15/2008,Winter,Cold,No,82,192,350,66,31,254,404
2/16/2008,Winter,Sunny,No,83,200,335,53,25,240,405
2/17/2008,Winter,Cold,No,79,193,343,54,26,270,427
2/18/2008,Winter,Cold,No,86,184,300,55,29,216,416
2/19/2008,Winter,Fog,No,78,204,329,54,23,260,431
2/20/2008,Winter,Cloudy,No,78,208,352,45,21,307,455
2/21/2008,Winter,Cloudy,No,83,201,386,52,32,330,444
2/22/2008,Winter,Cold,No,79,191,334,39,30,272,438
2/23/2008,Winter,Fog,No,80,208,376,55,28,327,451
2/24/2008,Winter,Sunny,No,67,197,359,39,30,258,399
2/25/2008,Winter,Fog,No,80,182,345,57,26,283,438
2/26/2008,Winter,Cloudy,No,70,215,314,36,22,227,413
2/27/2008,Winter,Sunny,No,73,205,315,58,16,250,435
2/28/2008,Winter,Cold,No,73,198,355,60,20,281,426
2/29/2008,Winter,Fog,No,74,176,326,61,24,245,419
3/1/2008,Summer,Heatwave,No,77,188,284,30,19,245,461
3/2/2008,Summer,Heatwave,Yes,77,230,315,56,29,234,419
3/3/2008,Summer,Sunny,No,83,177,295,55,16,239,444
3/4/2008,Summer,Cloudy,No,81,196,322,33,16,256,434
3/5/2008,Summer,Sunny,No,70,199,287,57,15,225,438
3/6/2008,Summer,Sunny,No,80,204,320,41,26,226,406
3/7/2008,Summer,Heatwave,No,81,177,310,37,24,260,450
3/8/2008,Summer,Cloudy,No,78,202,258,36,21,181,423
3/9/2008,Summer,Sunny,No,79,174,307,30,17,265,458
3/10/2008,Summer,Heatwave,No,80,201,233,43,17,175,442
3/11/2008,Summer,Sunny,No,83,190,277,35,24,200,423
3/12/2008,Summer,Sunny,No,72,187,311,47,26,243,432
3/13/2008,Summer,Sunny,No,78,212,299,48,21,242,443
3/14/2008,Summer,Cloudy,No,87,196,255,45,14,194,439
3/15/2008,Summer,Sunny,No,87,207,272,34,25,197,425
3/16/2008,Summer,Sunny,No,84,207,234,40,17,164,430
3/17/2008,Summer,Sunny,No,82,219,266,29,25,223,457
3/18/2008,Summer,Cloudy,No,88,181,314,53,22,275,461
3/19/2008,Summer,Heatwave,No,89,213,286,54,17,205,419
3/20/2008,Summer,Heatwave,No,79,200,304,32,19,226,422
3/21/2008,Summer,Sunny,No,75,194,300,33,21,211,411
3/22/2008,Summer,Heatwave,No,78,182,300,46,24,263,463
3/23/2008,Summer,Sunny,No,95,209,325,34,28,256,431
3/24/2008,Summer,Heatwave,No,72,186,294,34,18,260,466
3/25/2008,Summer,Cloudy,No,77,207,322,38,19,255,433
3/26/2008,Summer,Sunny,No,72,228,238,35,14,207,469
3/27/2008,Summer,Heatwave,No,80,214,327,40,31,291,464
3/28/2008,Summer,Sunny,No,73,220,267,39,15,204,437
3/29/2008,Summer,Sunny,No,79,189,273,41,18,226,453
3/30/2008,Summer,Sunny,No,70,211,282,48,20,234,452
3/31/2008,Summer,Sunny,No,83,182,327,63,25,230,403
4/1/2008,Summer,Sunny,No,86,196,277,41,25,218,441
4/2/2008,Summer,Heatwave,Yes,78,226,303,41,16,263,460
4/3/2008,Summer,Sunny,Yes,79,190,295,37,16,262,467
4/4/2008,Summer,Heatwave,No,79,216,306,50,20,269,463
4/5/2008,Summer,Sunny,No,80,215,318,61,22,284,466
4/6/2008,Summer,Sunny,No,79,216,342,60,23,284,442
4/7/2008,Summer,Heatwave,No,83,180,359,43,24,268,409
4/8/2008,Summer,Sunny,No,86,207,316,59,29,257,441
4/9/2008,Summer,Sunny,No,75,197,309,53,28,242,433
4/10/2008,Summer,Heatwave,No,78,216,269,30,24,202,433
4/11/2008,Summer,Sunny,No,84,175,347,59,30,296,449
4/12/2008,Summer,Sunny,Yes,72,205,325,41,16,268,443
4/13/2008,Summer,Sunny,Yes,70,203,312,46,17,267,455
4/14/2008,Summer,Cloudy,No,81,170,309,40,26,232,423
4/15/2008,Summer,Heatwave,No,82,186,284,30,22,250,466
4/16/2008,Summer,Heatwave,No,76,172,241,42,20,180,439
4/17/2008,Summer,Heatwave,No,77,189,314,57,26,257,443
4/18/2008,Summer,Sunny,No,76,208,333,41,31,236,403
4/19/2008,Summer,Sunny,No,75,202,313,38,25,252,439
4/20/2008,Summer,Heatwave,No,83,202,299,42,19,215,416
4/21/2008,Summer,Sunny,No,74,184,300,54,16,229,429
4/22/2008,Summer,Sunny,No,78,216,304,32,21,265,461
4/23/2008,Summer,Sunny,No,75,199,303,54,25,266,463
4/24/2008,Summer,Sunny,No,72,200,298,57,19,254,456
4/25/2008,Summer,Cloudy,No,84,214,300,46,16,232,432
4/26/2008,Summer,Sunny,No,77,185,338,35,33,275,437
4/27/2008,Summer,Sunny,No,80,203,311,39,22,231,420
4/28/2008,Summer,Sunny,Yes,72,206,322,35,19,269,447
4/29/2008,Summer,Cloudy,No,76,191,316,39,18,243,427
4/30/2008,Summer,Sunny,No,83,209,316,57,29,235,419
5/1/2008,Summer,Sunny,No,92,207,323,34,29,263,440
5/2/2008,Summer,Heatwave,Yes,70,198,301,38,24,217,416
5/3/2008,Summer,Heatwave,No,78,198,287,43,22,240,453
5/4/2008,Summer,Sunny,No,82,207,279,52,27,205,426
5/5/2008,Summer,Sunny,No,76,211,319,39,19,258,439
5/6/2008,Summer,Sunny,No,84,200,317,56,22,246,429
5/7/2008,Summer,Sunny,No,75,216,268,42,13,217,449
5/8/2008,Summer,Sunny,No,80,209,309,51,21,231,422
5/9/2008,Summer,Sunny,No,77,173,334,62,23,254,420
5/10/2008,Summer,Sunny,Yes,86,178,314,32,30,228,414
5/11/2008,Summer,Sunny,No,76,217,307,46,20,262,455
5/12/2008,Summer,Heatwave,No,78,196,318,55,29,227,409
5/13/2008,Summer,Cloudy,No,84,202,266,50,23,206,440
5/14/2008,Summer,Heatwave,No,74,217,303,34,17,239,436
5/15/2008,Summer,Sunny,No,80,199,331,44,32,244,413
5/16/2008,Summer,Sunny,No,70,200,285,30,23,221,436
5/17/2008,Summer,Cloudy,No,74,186,320,58,25,250,430
5/18/2008,Summer,Sunny,No,81,205,300,55,15,223,423
5/19/2008,Summer,Sunny,No,75,208,283,41,24,234,451
5/20/2008,Summer,Sunny,No,77,191,297,30,15,209,412
5/21/2008,Summer,Heatwave,No,82,186,286,31,16,211,425
5/22/2008,Summer,Heatwave,No,77,239,277,44,15,228,451
5/23/2008,Summer,Sunny,No,84,198,293,58,20,241,448
5/24/2008,Summer,Sunny,No,81,189,301,55,27,226,425
5/25/2008,Summer,Cloudy,No,82,210,295,53,25,246,451
5/26/2008,Summer,Sunny,No,86,199,293,41,16,232,439
5/27/2008,Summer,Heatwave,No,81,183,305,60,27,245,440
5/28/2008,Summer,Heatwave,No,87,207,313,57,22,239,426
5/29/2008,Summer,Heatwave,No,84,187,271,36,13,243,472
5/30/2008,Summer,Sunny,Yes,77,223,313,54,19,265,452
5/31/2008,Summer,Sunny,Yes,86,207,270,38,24,202,432
6/1/2008,Monsoon,Rainy,No,81,195,355,58,30,265,410
6/2/2008,Monsoon,Cloudy,No,78,201,363,71,21,310,447
6/3/2008,Monsoon,Cloudy,No,81,213,374,46,19,290,416
6/4/2008,Monsoon,Rainy,No,85,202,363,65,23,260,397
6/5/2008,Monsoon,Rainy,No,82,231,373,59,33,263,390
6/6/2008,Monsoon,Cloudy,No,89,217,361,70,34,282,421
6/7/2008,Monsoon,Storm,No,85,207,343,38,26,268,425
6/8/2008,Monsoon,Cloudy,No,82,185,332,57,18,279,447
6/9/2008,Monsoon,Rainy,No,74,197,353,36,26,287,434
6/10/2008,Monsoon,Rainy,No,79,207,340,42,33,290,450
6/11/2008,Monsoon,Storm,No,80,187,357,47,34,272,415
6/12/2008,Monsoon,Storm,No,83,219,347,49,34,286,439
6/13/2008,Monsoon,Rainy,No,83,185,370,72,31,324,454
6/14/2008,Monsoon,Rainy,No,80,190,361,38,25,257,396
6/15/2008,Monsoon,Rainy,Yes,80,191,391,45,37,329,438
6/16/2008,Monsoon,Rainy,Yes,83,211,391,47,37,329,438
6/17/2008,Monsoon,Rainy,No,75,187,355,50,20,304,449
6/18/2008,Monsoon,Cloudy,No,88,173,357,37,31,269,412
6/19/2008,Monsoon,Rainy,No,69,216,372,73,35,291,419
6/20/2008,Monsoon,Cloudy,No,87,193,421,65,39,314,393
6/21/2008,Monsoon,Rainy,No,79,183,335,60,28,255,420
6/22/2008,Monsoon,Storm,Yes,85,188,381,67,29,340,459
6/23/2008,Monsoon,Cloudy,No,81,225,330,54,29,260,430
6/24/2008,Monsoon,Rainy,No,81,190,359,68,27,312,453
6/25/2008,Monsoon,Rainy,No,82,198,343,65,22,294,451
6/26/2008,Monsoon,Rainy,No,84,193,357,40,22,281,424
6/27/2008,Monsoon,Rainy,No,78,181,363,69,27,326,463
6/28/2008,Monsoon,Storm,No,85,188,347,52,25,301,454
6/29/2008,Monsoon,Cloudy,No,74,180,315,39,24,250,435
6/30/2008,Monsoon,Rainy,No,79,214,395,63,24,300,405
7/1/2008,Monsoon,Rainy,No,84,201,380,48,30,271,391
7/2/2008,Monsoon,Rainy,No,84,237,356,52,29,282,426
7/3/2008,Monsoon,Storm,No,82,189,337,61,30,260,423
7/4/2008,Monsoon,Rainy,No,78,187,362,37,28,304,442
7/5/2008,Monsoon,Rainy,No,84,223,369,43,32,259,390
7/6/2008,Monsoon,Storm,Yes,76,215,399,78,23,345,446
7/7/2008,Monsoon,Storm,No,88,205,381,55,21,298,417
7/8/2008,Monsoon,Rainy,No,79,183,386,50,22,306,420
7/9/2008,Monsoon,Storm,Yes,72,226,336,64,31,247,411
7/10/2008,Monsoon,Rainy,No,74,198,352,67,27,312,460
7/11/2008,Monsoon,Rainy,Yes,80,193,404,42,29,314,410
7/12/2008,Monsoon,Cloudy,No,80,217,336,45,29,291,455
7/13/2008,Monsoon,Storm,No,89,199,390,74,21,291,401
7/14/2008,Monsoon,Rainy,No,74,182,405,47,20,291,386
7/15/2008,Monsoon,Rainy,No,80,200,389,61,25,321,432
7/16/2008,Monsoon,Rainy,No,74,188,376,49,23,337,461
7/17/2008,Monsoon,Rainy,No,77,154,348,60,22,288,440
7/18/2008,Monsoon,Rainy,No,88,186,367,42,36,301,434
7/19/2008,Monsoon,Rainy,No,74,192,326,52,25,257,431
7/20/2008,Monsoon,Rainy,No,82,182,340,34,27,257,417
7/21/2008,Monsoon,Storm,No,81,208,342,42,28,268,426
7/22/2008,Monsoon,Storm,No,79,188,361,41,25,263,402
7/23/2008,Monsoon,Storm,No,82,207,350,42,34,263,413
7/24/2008,Monsoon,Rainy,No,74,181,366,68,36,291,425
7/25/2008,Monsoon,Cloudy,No,88,213,381,72,33,277,396
7/26/2008,Monsoon,Cloudy,No,89,180,342,60,20,293,451
7/27/2008,Monsoon,Cloudy,No,80,164,363,57,34,254,391
7/28/2008,Monsoon,Cloudy,Yes,92,218,369,45,20,282,413
7/29/2008,Monsoon,Cloudy,No,78,187,364,46,29,292,428
7/30/2008,Monsoon,Rainy,No,82,226,377,49,27,333,456
7/31/2008,Monsoon,Rainy,Yes,87,208,403,71,20,328,425
8/1/2008,Monsoon,Storm,No,77,211,376,47,35,285,409
8/2/2008,Monsoon,Storm,No,73,215,370,73,36,285,415
8/3/2008,Monsoon,Storm,No,71,201,324,58,30,248,424
8/4/2008,Monsoon,Rainy,No,90,201,332,66,19,244,412
8/5/2008,Monsoon,Rainy,Yes,77,219,359,52,23,261,402
8/6/2008,Monsoon,Rainy,No,79,201,368,58,35,292,424
8/7/2008,Monsoon,Cloudy,No,74,189,327,41,18,246,419
8/8/2008,Monsoon,Rainy,No,84,208,368,59,29,264,396
8/9/2008,Monsoon,Rainy,No,76,168,366,72,27,272,406
8/10/2008,Monsoon,Rainy,No,77,219,311,32,17,250,439
8/11/2008,Monsoon,Rainy,No,81,220,332,42,31,249,417
8/12/2008,Monsoon,Cloudy,No,74,217,386,49,21,288,402
8/13/2008,Monsoon,Storm,No,79,217,377,74,30,310,433
8/14/2008,Monsoon,Cloudy,No,87,198,338,38,22,283,445
8/15/2008,Monsoon,Rainy,No,82,198,334,60,23,249,415
8/16/2008,Monsoon,Storm,No,80,181,298,37,18,236,438
8/17/2008,Monsoon,Rainy,No,81,226,396,73,32,337,441
8/18/2008,Monsoon,Storm,No,78,192,361,53,35,302,441
8/19/2008,Monsoon,Rainy,No,89,205,407,50,37,290,383
8/20/2008,Monsoon,Rainy,No,75,203,355,60,29,274,419
8/21/2008,Monsoon,Storm,No,81,179,367,67,32,309,442
8/22/2008,Monsoon,Cloudy,Yes,80,173,402,59,36,295,393
8/23/2008,Monsoon,Rainy,Yes,85,200,420,71,30,310,390
8/24/2008,Monsoon,Cloudy,No,85,193,372,43,29,307,435
8/25/2008,Monsoon,Rainy,No,79,198,360,69,34,272,412
8/26/2008,Monsoon,Rainy,No,81,215,360,39,30,275,415
8/27/2008,Monsoon,Rainy,No,81,203,333,40,18,267,434
